"","FarmID","SampleTime","Sampling","Loc","University","CertYear","HouseStyle","PastureTime","StockDen","Bed","BedAdd","BedAddFreq","StallCleanFreq","CowNum","MilkFreq","PplNumPerWk","PplNumPerShift","NonFamEmp","NonFamEmpNum","FullEmpNum","PartEmp","PartEmpNum","Glove","GloveFreq","PreDipType","PostDip","PostDipType","UdderSti","ClipFlame","CowMilkLoc","Parlor","CowParlorClean","CowWaitMilk","CowHoldClean","TeatEndScore","UdderHygScore","TowelType","CowTowelWipe","CornSilage","Haylage","CornMeal","DryHay","Baleage","GrassSillage","Earlage","Snaplage","BioFeedAdd","DryMatPercent","FeedPurchase","Coop","ClosedHerd","Test","Conc","HoldHose","HoldManScrap","HoldFluSys","HoldScrBru","ParlorHose","ParlorManScrap","ParlorFluSys","ParlorDeter","ParlorScrBru","ParlorRobot","TowelChloDeter","TowelDeter","TowelBleac","TowelMacDry","TowelLaundry","TowelVinegar","TowelWashMac","SPCvar","tempmax","tempmin","temp","humidity","precip","precipcover","windgust","windspeed","solarradiation","tempmax_1d","tempmin_1d","temp_1d","humidity_1d","precip_1d","precipcover_1d","windgust_1d","windspeed_1d","solarradiation_1d","tempmax_2d","tempmin_2d","temp_2d","humidity_2d","precip_2d","precipcover_2d","windgust_2d","windspeed_2d","solarradiation_2d","tempmax_3d","tempmin_3d","temp_3d","humidity_3d","precip_3d","precipcover_3d","windgust_3d","windspeed_3d","solarradiation_3d"
"1703","R68","2021-11-26","C","OR","OSU",14,"Free stalls",0,0.85,"Sawdust","limestone","< 1x per day","2x/day",102,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Forestripping","Yes","Robot","Yes","Yes","Yes","Yes","Yes","Yes","Robot brush","0-1","No","No","Yes","No","No","No","No","No","None","< 40%","Yes","none","Yes","MSC",0.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,12.9,8.5,10.6,87.7,3.794,29.17,40.7,29.7,48.7,12,3.7,7.7,77.5,0.635,8.33,47.5,25.5,85.5,5.7,0.7,3.6,93.7,0,0,0,6.5,50.7,11.5,2.5,7.6,84.5,4.846,50,0,18.2,98
"1704","R68","2021-11-26","C","OR","OSU",14,"Free stalls",0,0.85,"Sawdust","limestone","< 1x per day","2x/day",102,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Forestripping","Yes","Robot","Yes","Yes","Yes","Yes","Yes","Yes","Robot brush","0-1","No","No","Yes","No","No","No","No","No","None","< 40%","Yes","none","Yes","TSC",0.125,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,12.9,8.5,10.6,87.7,3.794,29.17,40.7,29.7,48.7,12,3.7,7.7,77.5,0.635,8.33,47.5,25.5,85.5,5.7,0.7,3.6,93.7,0,0,0,6.5,50.7,11.5,2.5,7.6,84.5,4.846,50,0,18.2,98
"1705","R68","2021-11-26","C","OR","OSU",14,"Free stalls",0,0.85,"Sawdust","limestone","< 1x per day","2x/day",102,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Forestripping","Yes","Robot","Yes","Yes","Yes","Yes","Yes","Yes","Robot brush","0-1","No","No","Yes","No","No","No","No","No","None","< 40%","Yes","none","Yes","APC",18460.26563,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,12.9,8.5,10.6,87.7,3.794,29.17,40.7,29.7,48.7,12,3.7,7.7,77.5,0.635,8.33,47.5,25.5,85.5,5.7,0.7,3.6,93.7,0,0,0,6.5,50.7,11.5,2.5,7.6,84.5,4.846,50,0,18.2,98
"1706","R68","2022-01-25","D","OR","OSU",14,"Free stalls",0,0.85,"Sawdust","limestone","< 1x per day","2x/day",102,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Forestripping","Yes","Robot","Yes","Yes","Yes","Yes","Yes","Yes","Robot brush","0-1","No","No","Yes","No","No","No","No","No","None","< 40%","Yes","none","Yes","BAB",200,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,10,-1.5,2.9,82.4,0,0,14,11.7,110.2,3.5,-0.8,1.2,95.2,0,0,13.3,10.6,59.8,5.9,-2.1,1.2,92.2,0,0,15.5,11.7,55.7,8.7,0.8,5.5,82.1,0,0,31.7,15.1,76.6
"1707","R68","2022-01-25","D","OR","OSU",14,"Free stalls",0,0.85,"Sawdust","limestone","< 1x per day","2x/day",102,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Forestripping","Yes","Robot","Yes","Yes","Yes","Yes","Yes","Yes","Robot brush","0-1","No","No","Yes","No","No","No","No","No","None","< 40%","Yes","none","Yes","PSC",0.005,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,10,-1.5,2.9,82.4,0,0,14,11.7,110.2,3.5,-0.8,1.2,95.2,0,0,13.3,10.6,59.8,5.9,-2.1,1.2,92.2,0,0,15.5,11.7,55.7,8.7,0.8,5.5,82.1,0,0,31.7,15.1,76.6
"1708","R68","2022-01-25","D","OR","OSU",14,"Free stalls",0,0.85,"Sawdust","limestone","< 1x per day","2x/day",102,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Forestripping","Yes","Robot","Yes","Yes","Yes","Yes","Yes","Yes","Robot brush","0-1","No","No","Yes","No","No","No","No","No","None","< 40%","Yes","none","Yes","TSC",0.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,10,-1.5,2.9,82.4,0,0,14,11.7,110.2,3.5,-0.8,1.2,95.2,0,0,13.3,10.6,59.8,5.9,-2.1,1.2,92.2,0,0,15.5,11.7,55.7,8.7,0.8,5.5,82.1,0,0,31.7,15.1,76.6
"1709","R68","2022-03-10","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSC",0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,11.2,-2.8,3.7,63.9,0,0,14.8,8.2,174.2,11.3,1.6,6.9,75.1,3.666,37.5,33.5,20.4,95.8,11.4,3.7,7.1,77.3,0,0,29.2,17.8,69.7,15.3,-0.3,6.5,79.3,0,0,33.5,18,175.7
"1710","R68","2022-03-10","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSC",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,11.2,-2.8,3.7,63.9,0,0,14.8,8.2,174.2,11.3,1.6,6.9,75.1,3.666,37.5,33.5,20.4,95.8,11.4,3.7,7.1,77.3,0,0,29.2,17.8,69.7,15.3,-0.3,6.5,79.3,0,0,33.5,18,175.7
"1711","R68","2022-03-10","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"APC",1920,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,11.2,-2.8,3.7,63.9,0,0,14.8,8.2,174.2,11.3,1.6,6.9,75.1,3.666,37.5,33.5,20.4,95.8,11.4,3.7,7.1,77.3,0,0,29.2,17.8,69.7,15.3,-0.3,6.5,79.3,0,0,33.5,18,175.7
"1712","R68","2022-03-10","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAB",160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,11.2,-2.8,3.7,63.9,0,0,14.8,8.2,174.2,11.3,1.6,6.9,75.1,3.666,37.5,33.5,20.4,95.8,11.4,3.7,7.1,77.3,0,0,29.2,17.8,69.7,15.3,-0.3,6.5,79.3,0,0,33.5,18,175.7
"1713","R68","2022-03-10","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TSC",0.125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72364327955098,11.2,-2.8,3.7,63.9,0,0,14.8,8.2,174.2,11.3,1.6,6.9,75.1,3.666,37.5,33.5,20.4,95.8,11.4,3.7,7.1,77.3,0,0,29.2,17.8,69.7,15.3,-0.3,6.5,79.3,0,0,33.5,18,175.7
"1714","R69","2021-07-01","A","WA","OSU",17,"Free stalls",16,0.92,"Sawdust","no","< 1x per day","< 1x/day",79,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","No","No","No","None","40-70%","Yes","Farmers and Organic Valley","Yes","BAB",19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,20,16,17.8,89,0,0,0,11.1,115.1,21,16,18.2,87.8,0,0,18.4,13,101.3,28,16,21.4,76.6,0,0,33.5,20.5,306.6,41,20,29.4,65.4,0,0,20.5,16.5,314.7
"1715","R69","2021-07-01","A","WA","OSU",17,"Free stalls",16,0.92,"Sawdust","no","< 1x per day","< 1x/day",79,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","No","No","No","None","40-70%","Yes","Farmers and Organic Valley","Yes","PSC",0.005,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,20,16,17.8,89,0,0,0,11.1,115.1,21,16,18.2,87.8,0,0,18.4,13,101.3,28,16,21.4,76.6,0,0,33.5,20.5,306.6,41,20,29.4,65.4,0,0,20.5,16.5,314.7
"1716","R69","2021-07-01","A","WA","OSU",17,"Free stalls",16,0.92,"Sawdust","no","< 1x per day","< 1x/day",79,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","No","No","No","None","40-70%","Yes","Farmers and Organic Valley","Yes","MSC",0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,20,16,17.8,89,0,0,0,11.1,115.1,21,16,18.2,87.8,0,0,18.4,13,101.3,28,16,21.4,76.6,0,0,33.5,20.5,306.6,41,20,29.4,65.4,0,0,20.5,16.5,314.7
"1717","R69","2021-07-01","A","WA","OSU",17,"Free stalls",16,0.92,"Sawdust","no","< 1x per day","< 1x/day",79,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","No","No","No","None","40-70%","Yes","Farmers and Organic Valley","Yes","TSC",0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,20,16,17.8,89,0,0,0,11.1,115.1,21,16,18.2,87.8,0,0,18.4,13,101.3,28,16,21.4,76.6,0,0,33.5,20.5,306.6,41,20,29.4,65.4,0,0,20.5,16.5,314.7
"1718","R69","2021-07-01","A","WA","OSU",17,"Free stalls",16,0.92,"Sawdust","no","< 1x per day","< 1x/day",79,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","No","No","No","None","40-70%","Yes","Farmers and Organic Valley","Yes","APC",285.9608459,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,20,16,17.8,89,0,0,0,11.1,115.1,21,16,18.2,87.8,0,0,18.4,13,101.3,28,16,21.4,76.6,0,0,33.5,20.5,306.6,41,20,29.4,65.4,0,0,20.5,16.5,314.7
"1719","R69","2021-09-21","B","WA","OSU",17,"Free stalls",8,1.05,"Sawdust","no","< 1x per day","2x/day",91,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","Yes","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","BAB",4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,26,7,14.5,82,0,0,0,9.4,189.3,21,8,13.4,83.4,0,0,20.5,9.4,181.3,18,10,13.6,91,1.434,29.17,31.7,16.8,147.9,16.3,12,14,92.3,14.828,70.83,27.7,28.6,73.1
"1720","R69","2021-09-21","B","WA","OSU",17,"Free stalls",8,1.05,"Sawdust","no","< 1x per day","2x/day",91,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","Yes","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","PSC",0.005,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,26,7,14.5,82,0,0,0,9.4,189.3,21,8,13.4,83.4,0,0,20.5,9.4,181.3,18,10,13.6,91,1.434,29.17,31.7,16.8,147.9,16.3,12,14,92.3,14.828,70.83,27.7,28.6,73.1
"1721","R69","2021-09-21","B","WA","OSU",17,"Free stalls",8,1.05,"Sawdust","no","< 1x per day","2x/day",91,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","Yes","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","MSC",0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,26,7,14.5,82,0,0,0,9.4,189.3,21,8,13.4,83.4,0,0,20.5,9.4,181.3,18,10,13.6,91,1.434,29.17,31.7,16.8,147.9,16.3,12,14,92.3,14.828,70.83,27.7,28.6,73.1
"1722","R69","2021-09-21","B","WA","OSU",17,"Free stalls",8,1.05,"Sawdust","no","< 1x per day","2x/day",91,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","Yes","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","TSC",0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,26,7,14.5,82,0,0,0,9.4,189.3,21,8,13.4,83.4,0,0,20.5,9.4,181.3,18,10,13.6,91,1.434,29.17,31.7,16.8,147.9,16.3,12,14,92.3,14.828,70.83,27.7,28.6,73.1
"1723","R69","2021-09-21","B","WA","OSU",17,"Free stalls",8,1.05,"Sawdust","no","< 1x per day","2x/day",91,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","Yes","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","APC",440,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,26,7,14.5,82,0,0,0,9.4,189.3,21,8,13.4,83.4,0,0,20.5,9.4,181.3,18,10,13.6,91,1.434,29.17,31.7,16.8,147.9,16.3,12,14,92.3,14.828,70.83,27.7,28.6,73.1
"1724","R69","2021-11-20","C","WA","OSU",17,"Free stalls",0,1.09,"Sawdust","no","< 1x per day","2x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","BAB",40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,9,0.7,5.6,95.5,0,0,0,9.3,31.7,8,3.3,6.4,98,3.517,33.33,37.1,18.3,30.8,8,3,5.4,95.2,8.254,45.83,0,14.1,11.7,8,-0.2,3.6,88.7,0,0,0,16.6,45.2
"1725","R69","2021-11-20","C","WA","OSU",17,"Free stalls",0,1.09,"Sawdust","no","< 1x per day","2x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","PSC",0.005,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,9,0.7,5.6,95.5,0,0,0,9.3,31.7,8,3.3,6.4,98,3.517,33.33,37.1,18.3,30.8,8,3,5.4,95.2,8.254,45.83,0,14.1,11.7,8,-0.2,3.6,88.7,0,0,0,16.6,45.2
"1726","R69","2021-11-20","C","WA","OSU",17,"Free stalls",0,1.09,"Sawdust","no","< 1x per day","2x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","MSC",0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,9,0.7,5.6,95.5,0,0,0,9.3,31.7,8,3.3,6.4,98,3.517,33.33,37.1,18.3,30.8,8,3,5.4,95.2,8.254,45.83,0,14.1,11.7,8,-0.2,3.6,88.7,0,0,0,16.6,45.2
"1727","R69","2021-11-20","C","WA","OSU",17,"Free stalls",0,1.09,"Sawdust","no","< 1x per day","2x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","TSC",0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,9,0.7,5.6,95.5,0,0,0,9.3,31.7,8,3.3,6.4,98,3.517,33.33,37.1,18.3,30.8,8,3,5.4,95.2,8.254,45.83,0,14.1,11.7,8,-0.2,3.6,88.7,0,0,0,16.6,45.2
"1728","R69","2021-11-20","C","WA","OSU",17,"Free stalls",0,1.09,"Sawdust","no","< 1x per day","2x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","APC",900,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,9,0.7,5.6,95.5,0,0,0,9.3,31.7,8,3.3,6.4,98,3.517,33.33,37.1,18.3,30.8,8,3,5.4,95.2,8.254,45.83,0,14.1,11.7,8,-0.2,3.6,88.7,0,0,0,16.6,45.2
"1729","R69","2022-01-19","D","WA","OSU",17,"Free stalls",0,1.03,"Sawdust","no","< 1x per day","1x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","BAB",64,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,10,7,8.1,99.7,0.003,4.17,49.3,18.3,20.3,10.1,6,7.5,94.8,0.3,8.33,29.5,16.6,32.2,11,4,6.4,90,0,0,33.5,14.7,41.4,6,4,5.1,99.9,0,0,18.7,12.9,24
"1730","R69","2022-01-19","D","WA","OSU",17,"Free stalls",0,1.03,"Sawdust","no","< 1x per day","1x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","PSC",0.005,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,10,7,8.1,99.7,0.003,4.17,49.3,18.3,20.3,10.1,6,7.5,94.8,0.3,8.33,29.5,16.6,32.2,11,4,6.4,90,0,0,33.5,14.7,41.4,6,4,5.1,99.9,0,0,18.7,12.9,24
"1731","R69","2022-01-19","D","WA","OSU",17,"Free stalls",0,1.03,"Sawdust","no","< 1x per day","1x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","TSC",0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,10,7,8.1,99.7,0.003,4.17,49.3,18.3,20.3,10.1,6,7.5,94.8,0.3,8.33,29.5,16.6,32.2,11,4,6.4,90,0,0,33.5,14.7,41.4,6,4,5.1,99.9,0,0,18.7,12.9,24
"1732","R69","2022-03-11","E","WA","OSU",17,"Free stalls",0,1.03,"Sawdust","no","< 1x per day","1x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","BAB",19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,15,2,7.7,66.8,0,0,31.7,13,147.5,9,-3,3.5,72.6,0,0,11.2,9.3,134.6,9,0,5.3,74.3,0,0,42.5,24.1,130.1,9,4,7.1,98.6,0.013,25,41.8,14.8,31.7
"1733","R69","2022-03-11","E","WA","OSU",17,"Free stalls",0,1.03,"Sawdust","no","< 1x per day","1x/day",89,"2.5 robotic",0,0,"No",0,0,"No",0,"No","unknown","Hydrogen peroxide based","Yes","Hydrogen peroxide based","Forestripping","Yes","Robot","Yes","No","No","No holding area","Yes","Yes","Robot brush","0-1","No","No","No","No","No","Yes","No","No","None","< 40%","Yes","Farmers and Organic Valley","Yes","PSC",0.005,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.188774758323841,15,2,7.7,66.8,0,0,31.7,13,147.5,9,-3,3.5,72.6,0,0,11.2,9.3,134.6,9,0,5.3,74.3,0,0,42.5,24.1,130.1,9,4,7.1,98.6,0.013,25,41.8,14.8,31.7
